Date,Value
2018-12-08,13624950.22
2018-12-09,14283342.44
2018-12-10,13987092.37
2018-12-11,13271349.66
2018-12-12,13219351.8
2018-12-13,13543170.12
2018-12-14,14215230.13
2018-12-15,14446166.83
2018-12-16,15486860.04
2018-12-17,16287276.18
2018-12-18,16849604.1
2018-12-19,17751669.86
2018-12-20,16613446.85
2018-12-21,16892135.78
2018-12-22,18220562.67
2018-12-23,20377728.69
2018-12-24,19044188.18
2018-12-25,19202490.13
2018-12-26,19580866.28
2018-12-27,18816459.29
2018-12-28,19159524.43
2018-12-29,17652718.53
2018-12-30,18382437.21
2018-12-31,18892264.1
2019-01-01,18928417.93
2019-01-02,18186679.44
2019-01-03,17297375.69
2019-01-04,16947492.4
2019-01-05,17531407.0
2019-01-06,16707643.09
2019-01-07,16612113.45
2019-01-08,17372331.42
2019-01-09,18380091.16
2019-01-10,17572410.28
2019-01-11,17250491.49
2019-01-12,16341337.09
2019-01-13,15771631.2
2019-01-14,16834942.56
2019-01-15,17934181.31
2019-01-16,18511101.61
2019-01-17,18890635.08
2019-01-18,18312651.8
2019-01-19,17606186.55
2019-01-20,18340999.97
2019-01-21,18720426.51
2019-01-22,17937219.28
2019-01-23,17227546.23
2019-01-24,17424819.88
2019-01-25,17318226.47
2019-01-26,16785089.54
2019-01-27,17444003.82
2019-01-28,20178624.8
2019-01-29,19442012.46
2019-01-30,20374797.65
2019-01-31,20709654.6
2019-02-01,20695376.74
2019-02-02,20546710.79
2019-02-03,19552404.93
2019-02-04,20639560.95
2019-02-05,19926346.71
2019-02-06,19744174.91
2019-02-07,19578123.91
2019-02-08,19957519.0
2019-02-09,18560570.92
2019-02-10,20422619.04
2019-02-11,20211507.85
2019-02-12,18860387.31
2019-02-13,18030201.49
2019-02-14,18980277.39
2019-02-15,18738138.54
2019-02-16,19485594.48
2019-02-17,20106247.84
2019-02-18,18557350.52
2019-02-19,18521863.4
2019-02-20,19034766.05
2019-02-21,21012056.1
2019-02-22,20964649.84
2019-02-23,20014599.1
2019-02-24,18932902.63
2019-02-25,18140688.41
2019-02-26,18270189.32
2019-02-27,19921459.65
2019-02-28,20437431.67
2019-03-01,20714491.54
2019-03-02,20901739.2
2019-03-03,20273512.89
2019-03-04,19318769.93
2019-03-05,18271246.0
2019-03-06,18128888.7
2019-03-07,18294700.69
2019-03-08,18603605.88
2019-03-09,18103326.92
2019-03-10,18343050.48
2019-03-11,17193795.15
2019-03-12,17430266.87
2019-03-13,15544531.34
2019-03-14,15283516.76
2019-03-15,15684699.73
2019-03-16,16271715.18
2019-03-17,15974251.17
2019-03-18,14719421.36
2019-03-19,15813011.86
2019-03-20,15097004.98
2019-03-21,14799295.66
2019-03-22,15391795.83
2019-03-23,14305432.31
2019-03-24,14542740.58
2019-03-25,15643457.47
2019-03-26,15412784.96
2019-03-27,15773103.05
2019-03-28,16625435.33
2019-03-29,16709492.38
2019-03-30,16729091.42
2019-03-31,18211341.91
2019-04-01,19901986.4
2019-04-02,19197508.73
2019-04-03,18761027.35
2019-04-04,18203989.13
2019-04-05,17072200.6
2019-04-06,15736848.63
2019-04-07,15776235.42
2019-04-08,15781600.63
2019-04-09,15250444.99
2019-04-10,15608058.45
2019-04-11,15275535.03
2019-04-12,14517631.71
2019-04-13,15010998.19
2019-04-14,15396821.47
2019-04-15,14902436.07
2019-04-16,14460400.76
2019-04-17,13725945.84
2019-04-18,13473560.88
2019-04-19,13242240.5
2019-04-20,13060213.37
2019-04-21,13323435.66
2019-04-22,13159969.76
2019-04-23,13317617.57
2019-04-24,14585133.9
2019-04-25,14905719.29
2019-04-26,15815433.47
2019-04-27,15707255.02
2019-04-28,15659427.27
2019-04-29,17476780.01
2019-04-30,17497876.05
2019-05-01,18154167.46
2019-05-02,18666931.69
2019-05-03,18591869.09
2019-05-04,18778858.9
2019-05-05,19165751.45
2019-05-06,18736912.15
2019-05-07,18368190.89
2019-05-08,19141730.67
2019-05-09,18543953.34
2019-05-10,18972975.03
2019-05-11,19499325.25
2019-05-12,18593020.14
2019-05-13,20326712.1
2019-05-14,19031319.3
2019-05-15,18722112.2
2019-05-16,17675940.56
2019-05-17,17675940.56
2019-05-18,17120374.15
2019-05-19,17503234.92
2019-05-20,18169099.46
2019-05-21,17508681.91
2019-05-22,17235509.12
2019-05-23,16993036.92
2019-05-24,18016653.33
2019-05-25,18039082.8
2019-05-26,18430975.76
2019-05-27,18363309.98
2019-05-28,17849904.18
2019-05-29,18147185.78
2019-05-30,18794042.51
2019-05-31,18104100.6
2019-06-01,18069827.42
2019-06-02,18670818.82
2019-06-03,19799085.02
2019-06-04,20013146.14
2019-06-05,20991582.78
2019-06-06,20651939.29
2019-06-07,20054847.55
2019-06-08,20492612.05
2019-06-09,19894664.88
2019-06-10,20026920.73
2019-06-11,18536436.9
2019-06-12,17817190.77
2019-06-13,17214796.73
2019-06-14,16580752.4
2019-06-15,15770467.49
2019-06-16,14529619.94
2019-06-17,13618459.09
2019-06-18,13148861.83
2019-06-19,13404869.7
2019-06-20,13918508.23
2019-06-21,15016841.26
2019-06-22,15641935.21
2019-06-23,15303329.55
2019-06-24,15022627.88
2019-06-25,14062519.74
2019-06-26,14189888.41
2019-06-27,15315016.02
